ID,DATE,MANUFACTURER,S15,EQUIPMENT_FAILURE
100542,12/12/15,Q,9.9,0
100542,12/13/15,Q,7.9008,0
100542,12/14/15,Q,9.1797,0
100542,12/15/15,Q,10.275,0
100542,12/16/15,Q,7.6798,0
100542,12/17/15,Q,6.2548,0
100542,12/18/15,Q,6.3726,0
100542,12/19/15,Q,9.3955,0
100542,12/20/15,Q,9.9674,0
100542,12/21/15,Q,7.5624,0
100542,12/22/15,Q,8.987,0
100542,12/23/15,Q,9.291,0
100542,12/24/15,Q,6.536,0
100542,12/25/15,Q,7.872,0
100542,12/26/15,Q,7.138,0
100542,12/27/15,Q,8.7132,0
100542,12/28/15,Q,9.184,0
100542,12/29/15,Q,6.3726,0
100542,12/30/15,Q,6.6663,0
100542,12/31/15,Q,6.7896,0
100542,1/1/16,Q,6.9972,0
100542,1/2/16,Q,10.1844,0
100542,1/3/16,Q,6.765,0
100542,1/4/16,Q,7.4802,0
100542,1/5/16,Q,9.2434,0
100542,1/6/16,Q,6.6177,0
100542,1/7/16,Q,3.7801,0
100542,1/8/16,Q,5.478,0
100542,1/9/16,Q,10.3455,0
100542,1/10/16,Q,9.576,0
100542,1/11/16,Q,8.6112,0
100542,1/12/16,Q,6.557,0
100542,1/13/16,Q,8.632,0
100542,1/14/16,Q,6.7068,0
100542,1/15/16,Q,8.6528,0
100542,1/16/16,Q,7.2864,0
100542,1/17/16,Q,8.1144,0
100542,1/18/16,Q,9.4278,0
100542,1/19/16,Q,6.21,0
100542,1/20/16,Q,9.0143,0
100542,1/21/16,Q,6.27,0
100542,1/22/16,Q,9.5352,0
100542,1/23/16,Q,7.708,0
100542,1/24/16,Q,8.6415,0
100542,1/25/16,Q,6.5017,0
100542,1/26/16,Q,6.3525,0
100542,1/27/16,Q,7.92,0
100542,1/28/16,Q,7.2864,0
100542,1/29/16,Q,9.097,0
100542,1/30/16,Q,8.6625,0
100542,1/31/16,Q,6.544,0
100542,2/1/16,Q,8.3022,0
100542,2/2/16,Q,8.118,0
100542,2/3/16,Q,9.7114,0
100542,2/4/16,Q,7.362,0
100542,2/5/16,Q,8.589,0
100542,2/6/16,Q,8.528,0
100542,2/7/16,Q,9.3708,0
100542,2/8/16,Q,7.1514,0
100542,2/9/16,Q,9.864,0
100542,2/10/16,Q,10.275,0
100542,2/11/16,Q,7.216,0
100542,2/12/16,Q,6.9955,0
100542,2/13/16,Q,7.1949,0
100542,2/14/16,Q,8.1477,0
100542,2/15/16,Q,9.8532,0
100542,2/16/16,Q,9.3451,0
100542,2/17/16,Q,8.6835,0
100542,2/18/16,Q,8.466,0
100542,2/19/16,Q,6.8724,0
100542,2/20/16,Q,8.694,0
100542,2/21/16,Q,9.8175,0
100542,2/22/16,Q,7.59,0
100542,2/23/16,Q,7.6725,0
100542,2/24/16,Q,8.8776,0
100542,2/25/16,Q,7.398,0
100542,2/26/16,Q,6.93,0
100542,2/27/16,Q,8.6625,0
100542,2/28/16,Q,8.91,0
100542,2/29/16,Q,10.0894,0
100542,3/1/16,Q,9.8413,0
100542,3/2/16,Q,9.8413,0
100542,3/3/16,Q,8.5284,0
100542,3/4/16,Q,10.1475,0
100542,3/5/16,Q,6.1875,0
100542,3/6/16,Q,9.5932,0
100542,3/7/16,Q,7.298,0
100542,3/8/16,Q,7.5981,0
100542,3/9/16,Q,7.0262,0
100542,3/10/16,Q,6.165,0
100542,3/11/16,Q,8.6625,0
100542,3/12/16,Q,7.92,0
100542,3/13/16,Q,7.7362,0
100542,3/14/16,Q,9.7223,0
100542,3/15/16,Q,8.476,0
100542,3/16/16,Q,7.0262,0
100542,3/17/16,Q,6.7076,0
100542,3/18/16,Q,6.8712,0
100542,3/19/16,Q,9.273,0
100542,3/20/16,Q,6.5296,0
100542,3/21/16,Q,9.3795,0
100542,3/22/16,Q,9.4848,0
100542,3/23/16,Q,9.7461,0
100542,3/24/16,Q,6.723,0
100542,3/25/16,Q,6.2475,0
100542,3/26/16,Q,8.6528,0
100542,3/27/16,Q,9.047,0
100542,3/28/16,Q,6.7068,0
100542,3/29/16,Q,7.6544,0
100542,3/30/16,Q,10.2459,0
100542,3/31/16,Q,9.711,0
100542,4/1/16,Q,9.3451,0
100542,4/2/16,Q,6.6987,0
100542,4/3/16,Q,7.47,0
100542,4/4/16,Q,6.3756,0
100542,4/5/16,Q,7.038,0
100542,4/6/16,Q,9.047,0
100542,4/7/16,Q,7.636,0
100542,4/8/16,Q,9.6512,0
100542,4/9/16,Q,10.1626,0
100542,4/10/16,Q,9.4016,0
100542,4/11/16,Q,7.7004,0
100542,4/12/16,Q,7.138,0
100542,4/13/16,Q,6.2475,0
100542,4/14/16,Q,6.723,0
100542,4/15/16,Q,9.213,0
100542,4/16/16,Q,9.545,0
100542,4/17/16,Q,8.736,0
100542,4/18/16,Q,8.2467,0
100542,4/19/16,Q,7.968,0
100542,4/20/16,Q,7.387,0
100542,4/21/16,Q,6.723,0
100542,4/22/16,Q,7.8208,0
100542,4/23/16,Q,7.1638,0
100542,4/24/16,Q,8.051,0
100542,4/25/16,Q,6.474,0
100542,4/26/16,Q,9.047,0
100542,4/27/16,Q,9.6512,0
100542,4/28/16,Q,9.996,0
100542,4/29/16,Q,8.5696,0
100542,4/30/16,Q,8.964,0
100542,5/1/16,Q,7.553,0
100542,5/2/16,Q,7.636,0
100542,5/3/16,Q,7.9135,0
100542,5/4/16,Q,8.9024,0
100542,5/5/16,Q,8.217,0
100542,5/6/16,Q,10.209,0
100542,5/7/16,Q,8.217,0
100542,5/8/16,Q,8.9131,0
100542,5/9/16,Q,6.624,0
100542,5/10/16,Q,10.1016,0
100542,5/11/16,Q,10.292,0
100542,5/12/16,Q,8.051,0
100542,5/13/16,Q,6.806,0
100542,5/14/16,Q,9.0688,0
100542,5/15/16,Q,8.7465,0
100542,5/16/16,Q,6.972,0
100542,5/17/16,Q,9.794,0
100542,5/18/16,Q,5.5224,0
100542,5/19/16,Q,9.9127,0
100542,5/20/16,Q,9.4848,0
100542,5/21/16,Q,6.474,0
100542,5/22/16,Q,6.723,0
100542,5/23/16,Q,9.462,0
100542,5/24/16,Q,9.4875,0
100542,5/25/16,Q,6.4584,0
100542,5/26/16,Q,7.038,0
100542,5/27/16,Q,7.59,0
100542,5/28/16,Q,6.5175,0
100542,5/29/16,Q,9.6996,0
100542,5/30/16,Q,7.809,0
100542,5/31/16,Q,9.2999,0
100542,6/1/16,Q,0,0
100542,6/2/16,Q,7.0705,0
100542,6/3/16,Q,7.743276,0
100542,6/4/16,Q,7.7469,0
100542,6/5/16,Q,8.9024,0
100542,6/6/16,Q,6.6652,0
100542,6/7/16,Q,29.28,0
100542,6/8/16,Q,0,0
100542,6/9/16,Q,0,1
100542,6/10/16,Q,0,0
100542,6/11/16,Q,0,0
100542,6/12/16,Q,0,0
100542,6/13/16,Q,0,0
100542,6/14/16,Q,0,0
100542,6/15/16,Q,0,0
100542,6/16/16,Q,0,0
100542,6/17/16,Q,12.6315,0
100542,6/18/16,Q,18.9189,0
100542,6/19/16,Q,12.4738,0
100542,6/20/16,Q,9.6924,0
100542,6/21/16,Q,7.2768,0
100542,6/22/16,Q,8.6868,0
100542,6/23/16,Q,6.7584,0
100542,6/24/16,Q,7.8795,0
100542,6/25/16,Q,9.7125,0
100542,6/26/16,Q,6.2532,0
100542,6/27/16,Q,6.8034,0
100542,6/28/16,Q,8.274,0
100542,6/29/16,Q,7.7517,0
100542,6/30/16,Q,8.9262,0
100542,7/1/16,Q,6.5772,0
100542,7/2/16,Q,8.4564,0
100542,7/3/16,Q,9.638,0
100542,7/4/16,Q,1.2319,0
100542,7/5/16,Q,8.7468,0
100542,7/6/16,Q,5.925,0
100542,7/7/16,Q,8.453,0
100542,7/8/16,Q,7.3284,0
100542,7/9/16,Q,6.6895,0
100542,7/10/16,Q,8.9832,0
100542,7/11/16,Q,6.5321,0
100542,7/12/16,Q,9.4248,0
100542,7/13/16,Q,7.9588,0
100542,7/14/16,Q,9.6136,0
100542,7/15/16,Q,6.4962,0
100542,7/16/16,Q,5.94,0
100542,7/17/16,Q,6.083,0
100542,7/18/16,Q,7.821,0
100542,7/19/16,Q,9.7416,0
100542,7/20/16,Q,7.137,0
100542,7/21/16,Q,8.0093,0
100542,7/22/16,Q,6.2568,0
100542,7/23/16,Q,6.8904,0
100542,7/24/16,Q,7.6128,0
100542,7/25/16,Q,8.268,0
100542,7/26/16,Q,7.4448,0
100542,7/27/16,Q,8.3685,0
100542,7/28/16,Q,8.2091,0
100542,7/29/16,Q,9.76,0
100542,7/30/16,Q,7.52,0
100542,7/31/16,Q,6.2166,0
100542,8/1/16,Q,8.6184,0
100542,8/2/16,Q,6.1776,0
100542,8/3/16,Q,7.6824,0
100542,8/4/16,Q,10.025,0
100542,8/5/16,Q,6.8688,0
100542,8/6/16,Q,10.0068,0
100542,8/7/16,Q,9.0739,0
100542,8/8/16,Q,7.3876,0
100542,8/9/16,Q,10.0192,0
100542,8/10/16,Q,6.5367,0
100542,8/11/16,Q,6.1985,0
100542,8/12/16,Q,7.6475,0
100542,8/13/16,Q,9.684,0
100542,8/14/16,Q,6.307,0
100542,8/15/16,Q,5.91,0
100542,8/16/16,Q,6.8595,0
100542,8/17/16,Q,7.567,0
100542,8/18/16,Q,9.9015,0
100542,8/19/16,Q,9.7647,0
100542,8/20/16,Q,6.9402,0
100542,8/21/16,Q,8.6456,0
100542,8/22/16,Q,8.1002,0
100542,8/23/16,Q,8.3121,0
100542,8/24/16,Q,6.456,0
100542,8/25/16,Q,7.9893,0
100542,8/26/16,Q,6.72,0
100542,8/27/16,Q,8.8072,0
100542,8/28/16,Q,6.7788,0
100542,8/29/16,Q,9.338,0
100542,8/30/16,Q,7.52,0
100542,8/31/16,Q,8.5386,0
100542,9/1/16,Q,8.08,0
100542,9/2/16,Q,9.76,0
100542,9/3/16,Q,7.4704,0
100542,9/4/16,Q,8.6349,0
100542,9/5/16,Q,7.9398,0
100542,9/6/16,Q,8.4525,0
100542,9/7/16,Q,7.4586,0
100542,9/8/16,Q,7.0296,0
100542,9/9/16,Q,8.6456,0
100542,9/10/16,Q,6.2634,0
100542,9/11/16,Q,6.723,0
100542,9/12/16,Q,6.399,0
100542,9/13/16,Q,8.505,0
100542,9/14/16,Q,8.3739,0
100542,9/15/16,Q,10.1625,0
100542,9/16/16,Q,10.125,0
100542,9/17/16,Q,8.5785,0
100542,9/18/16,Q,7.1896,0
100542,9/19/16,Q,8.4151,0
100542,9/20/16,Q,8.5575,0
100542,9/21/16,Q,6.399,0
100542,9/22/16,Q,7.676,0
100542,9/23/16,Q,9.6628,0
100542,9/24/16,Q,9.9572,0
100542,9/25/16,Q,6.318,0
100542,9/26/16,Q,9.963,0
100542,9/27/16,Q,9.128,0
100542,9/28/16,Q,7.4624,0
100542,9/29/16,Q,7.695,0
100542,9/30/16,Q,9.396,0
100542,10/1/16,Q,6.09,0
100542,10/2/16,Q,6.504,0
100542,10/3/16,Q,9.234,0
100542,10/4/16,Q,6.96,0
100542,10/5/16,Q,7.0644,0
100542,10/6/16,Q,8.262,0
100542,10/7/16,Q,9.558,0
100542,10/8/16,Q,7.2357,0
100542,10/9/16,Q,6.804,0
100542,10/10/16,Q,9.5344,0
100542,10/11/16,Q,9.1998,0
100542,10/12/16,Q,7.7952,0
100542,10/13/16,Q,6.0375,0
100542,10/14/16,Q,9.0243,0
100542,10/15/16,Q,8.4968,0
100542,10/16/16,Q,9.0465,0
100542,10/17/16,Q,6.3832,0
100542,10/18/16,Q,8.262,0
100542,10/19/16,Q,9.072,0
100542,10/20/16,Q,9.4308,0
100542,10/21/16,Q,9.617,0
100542,10/22/16,Q,8.7696,0
100542,10/23/16,Q,7.4679,0
100542,10/24/16,Q,8.7205,0
100542,10/25/16,Q,8.476,0
100542,10/26/16,Q,9.804,0
100542,10/27/16,Q,9.943,0
100542,10/28/16,Q,7.7615,0
100542,10/29/16,Q,7.5164,0
100542,10/30/16,Q,9.5589,0
100542,10/31/16,Q,6.2092,0
100542,11/1/16,Q,8.0066,0
100542,11/2/16,Q,6.2168,0
100542,11/3/16,Q,6.6582,0
100542,11/4/16,Q,8.2908,0
100542,11/5/16,Q,9.0858,0
100542,11/6/16,Q,7.155,0
100542,11/7/16,Q,8.1294,0
100542,11/8/16,Q,10.025,0
100542,11/9/16,Q,9.2345,0
100542,11/10/16,Q,6.9861,0
100542,11/11/16,Q,6.1831,0
100542,11/12/16,Q,7.1467,0
100542,11/13/16,Q,6.723,0
100542,11/14/16,Q,6.237,0
100542,11/15/16,Q,7.3784,0
100542,11/16/16,Q,7.9992,0
100542,11/17/16,Q,9.3612,0
100542,11/18/16,Q,9.28,0
100542,11/19/16,Q,7.29,0
100542,11/20/16,Q,7.533,0
100542,11/21/16,Q,9.963,0
100542,11/22/16,Q,9.108,0
100542,11/23/16,Q,6.72,0
100542,11/24/16,Q,8.1002,0
100542,11/25/16,Q,7.245,0
100542,11/26/16,Q,6.48,0
100542,11/27/16,Q,7.218,0
100542,11/28/16,Q,6.0225,0
100542,11/29/16,Q,9.7844,0
100542,11/30/16,Q,6.24,0
100542,12/1/16,Q,10.395,0
100543,12/2/14,U,27.6,0
100543,12/3/14,U,24.72,0
100543,12/4/14,U,25.92,0
100543,12/5/14,U,20.88,0
100543,12/6/14,U,24.48,0
100543,12/7/14,U,27.84,0
100543,12/8/14,U,23.28,0
100543,12/9/14,U,26.4,0
100543,12/10/14,U,26.4,0
100543,12/11/14,U,20.4,0
100543,12/12/14,U,22.32,0
100543,12/13/14,U,27.36,0
100543,12/14/14,U,18.48,0
100543,12/15/14,U,20.16,0
100543,12/16/14,U,23.28,0
100543,12/17/14,U,28.08,0
100543,12/18/14,U,23.1151,0
100543,12/19/14,U,16.8,0
100543,12/20/14,U,15.7638,0
100543,12/21/14,U,17.7184,0
100543,12/22/14,U,14.1375,0
100543,12/23/14,U,20.9312,0
100543,12/24/14,U,18.3456,0
100543,12/25/14,U,14.4652,0
100543,12/26/14,U,12.1125,0
100543,12/27/14,U,11.336,0
100543,12/28/14,U,18.4758,0
100543,12/29/14,U,24.998,0
100543,12/30/14,U,13.9272,0
100543,12/31/14,U,13.7568,0
100543,1/1/15,U,15.4845,0
100543,1/2/15,U,15.4704,0
100543,1/3/15,U,11.6172,0
100543,1/4/15,U,13.905,0
100543,1/5/15,U,14.8824,0
100543,1/6/15,U,20.3928,0
100543,1/7/15,U,15.9588,0
100543,1/8/15,U,14.0875,0
100543,1/9/15,U,15.6579,0
100543,1/10/15,U,13.9846,0
100543,1/11/15,U,14.84,0
100543,1/12/15,U,13.86,0
100543,1/13/15,U,9.66,0
100543,1/14/15,U,17.878693,0
100543,1/15/15,U,14.0286,0
100543,1/16/15,U,17.7735,0
100543,1/17/15,U,11.135,0
100543,1/18/15,U,8.1016,0
100543,1/19/15,U,11.6584,0
100543,1/20/15,U,9.724,0
100543,1/21/15,U,9.061,0
100543,1/22/15,U,12.2325,0
100543,1/23/15,U,9.4738,0
100543,1/24/15,U,9.999,0
100543,1/25/15,U,7.8605,0
100543,1/26/15,U,9.4525,0
100543,1/27/15,U,8.667,0
100543,1/28/15,U,9.63,0
100543,1/29/15,U,11.7646,0
100543,1/30/15,U,9.8703,0
100543,1/31/15,U,14.136,0
100543,2/1/15,U,12.0736,0
100543,2/2/15,U,11.7729,0
100543,2/3/15,U,12.3669,0
100543,2/4/15,U,12.4735,0
100543,2/5/15,U,11.2579,0
100543,2/6/15,U,12.5656,0
100543,2/7/15,U,12.099,0
100543,2/8/15,U,9.975,0
100543,2/9/15,U,15.9536,0
100543,2/10/15,U,10.3356,0
100543,2/11/15,U,7.1592,0
100543,2/12/15,U,8.3328,0
100543,2/13/15,U,8.815,0
100543,2/14/15,U,7.605,0
100543,2/15/15,U,8.715,0
100543,2/16/15,U,9.804,0
100543,2/17/15,U,9.4188,0
100543,2/18/15,U,8.091,0
100543,2/19/15,U,8.4216,0
100543,2/20/15,U,10.1535,0
100543,2/21/15,U,10.0122,0
100543,2/22/15,U,11.0055,0
100543,2/23/15,U,8.835,0
100543,2/24/15,U,9.2736,0
100543,2/25/15,U,12.1184,0
100543,2/26/15,U,8.504,0
100543,2/27/15,U,12.5434,0
100543,2/28/15,U,13.8182,0
100543,3/1/15,U,11.3806,0
100543,3/2/15,U,19.35,0
100543,3/3/15,U,18.126,0
100543,3/4/15,U,17.525,0
100543,3/5/15,U,8.2318,0
100543,3/6/15,U,12.4726,0
100543,3/7/15,U,10.528,0
100543,3/8/15,U,11.468,0
100543,3/9/15,U,8.9385,0
100543,3/10/15,U,9.7768,0
100543,3/11/15,U,9.4905,0
100543,3/12/15,U,10.246,0
100543,3/13/15,U,10.6238,0
100543,3/14/15,U,7.566,0
100543,3/15/15,U,9.4842,0
100543,3/16/15,U,9.7929,0
100543,3/17/15,U,8.6219,0
100543,3/18/15,U,7.3508,0
100543,3/19/15,U,10.2491,0
100543,3/20/15,U,7.5537,0
100543,3/21/15,U,6.4124,0
100543,3/22/15,U,7.7891,0
100543,3/23/15,U,7.1823,0
100543,3/24/15,U,7.1016,0
100543,3/25/15,U,0,0
100543,3/26/15,U,0,0
100543,3/27/15,U,0,0
100543,3/28/15,U,0,0
100543,3/29/15,U,0,0
100543,3/30/15,U,9.0558,0
100543,3/31/15,U,24.48,0
100543,4/1/15,U,23.28,0
100543,4/2/15,U,18.48,0
100543,4/3/15,U,22.4808,0
100543,4/4/15,U,19.92,0
100543,4/5/15,U,28.56,0
100543,4/6/15,U,23.28,0
100543,4/7/15,U,27.12,0
100543,4/8/15,U,22.08,0
100543,4/9/15,U,28.32,0
100543,4/10/15,U,18.48,0
100543,4/11/15,U,21.36,0
100543,4/12/15,U,28.1576,0
100543,4/13/15,U,22.08,0
100543,4/14/15,U,28.32,0
100543,4/15/15,U,22.08,0
100543,4/16/15,U,30,0
100543,4/17/15,U,28.56,0
100543,4/18/15,U,25.4272,0
100543,4/19/15,U,19.44,0
100543,4/20/15,U,25.4981,0
100543,4/21/15,U,22.9632,0
100543,4/22/15,U,27.6,0
100543,4/23/15,U,20.88,0
100543,4/24/15,U,28.8,0
100543,4/25/15,U,21.12,0
100543,4/26/15,U,17.2224,0
100543,4/27/15,U,23.04,0
100543,4/28/15,U,29.76,0
100543,4/29/15,U,27.12,0
100543,4/30/15,U,21.12,0
100543,5/1/15,U,19.064,0
100543,5/2/15,U,23.3534,0
100543,5/3/15,U,26.5512,0
100543,5/4/15,U,28.2256,0
100543,5/5/15,U,26.6896,0
100543,5/6/15,U,27.075,0
100543,5/7/15,U,29.52,0
100543,5/8/15,U,20.88,0
100543,5/9/15,U,22.724,0
100543,5/10/15,U,27.37,0
100543,5/11/15,U,27.12,0
100543,5/12/15,U,28.2256,0
100543,5/13/15,U,20.8104,0
100543,5/14/15,U,23.3442,0
100543,5/15/15,U,19.249231,0
100543,5/16/15,U,22.08,0
100543,5/17/15,U,23.7075,0
100543,5/18/15,U,18.7206,0
100543,5/19/15,U,20.0502,0
100543,5/20/15,U,17.5479,0
100543,5/21/15,U,24.1695,0
100543,5/22/15,U,19.92,0
100543,5/23/15,U,21.8051,0
100543,5/24/15,U,25.5944,0
100543,5/25/15,U,20.16,0
100543,5/26/15,U,22.8,0
100543,5/27/15,U,24.96,0
100543,5/28/15,U,23.4416,0
100543,5/29/15,U,25.92,0
100543,5/30/15,U,19.92,0
100543,5/31/15,U,23.76,0
100543,6/1/15,U,26.88,0
100543,6/2/15,U,23.28,0
100543,6/3/15,U,26.16,0
100543,6/4/15,U,22.8,0
100543,6/5/15,U,25.8336,0
100543,6/6/15,U,27.2205,0
100543,6/7/15,U,26.8375,0
100543,6/8/15,U,21.0028,0
100543,6/9/15,U,20.21,0
100543,6/10/15,U,19.475,0
100543,6/11/15,U,23.6076,0
100543,6/12/15,U,18.3627,0
100543,6/13/15,U,26.7506,0
100543,6/14/15,U,24.0302,0
100543,6/15/15,U,17.0025,0
100543,6/16/15,U,23.5768,0
100543,6/17/15,U,17.408,0
100543,6/18/15,U,21.3032,0
100543,6/19/15,U,20.88,0
100543,6/20/15,U,23.4333,0
100543,6/21/15,U,29.52,0
100543,6/22/15,U,21.6,0
100543,6/23/15,U,20.4,0
100543,6/24/15,U,29.28,0
100543,6/25/15,U,22.32,0
100543,6/26/15,U,27.36,0
100543,6/27/15,U,28.08,0
100543,6/28/15,U,24.96,0
100543,6/29/15,U,25.92,0
100543,6/30/15,U,25.92,0
100543,7/1/15,U,25.212,0
100543,7/2/15,U,23.625,0
100543,7/3/15,U,17.2224,0
100543,7/4/15,U,18.675,0
100543,7/5/15,U,22.6368,0
100543,7/6/15,U,22.56,0
100543,7/7/15,U,26.8772,0
100543,7/8/15,U,29.04,0
100543,7/9/15,U,21.6,0
100543,7/10/15,U,29.04,0
100543,7/11/15,U,19.68,0
100543,7/12/15,U,23.04,0
100543,7/13/15,U,18,0
100543,7/14/15,U,29.76,0
100543,7/15/15,U,29.04,0
100543,7/16/15,U,22.56,0
100543,7/17/15,U,21.6,0
100543,7/18/15,U,18.48,0
100543,7/19/15,U,18.24,0
100543,7/20/15,U,20.88,0
100543,7/21/15,U,28.56,0
100543,7/22/15,U,18.0232,0
100543,7/23/15,U,26.4957,0
100543,7/24/15,U,21.6,0
100543,7/25/15,U,24.066,0
100543,7/26/15,U,23.76,0
100543,7/27/15,U,28.08,0
100543,7/28/15,U,27.36,0
100543,7/29/15,U,26.4,0
100543,7/30/15,U,23.04,0
100543,7/31/15,U,26.16,0
100543,8/1/15,U,29.04,0
100543,8/2/15,U,17.4,0
100543,8/3/15,U,20.16,0
100543,8/4/15,U,21.12,0
100543,8/5/15,U,21.6,0
100543,8/6/15,U,21.6,0
100543,8/7/15,U,28.32,0
100543,8/8/15,U,18.9904,0
100543,8/9/15,U,19.44,0
100543,8/10/15,U,30,0
100543,8/11/15,U,27.0296,0
100543,8/12/15,U,19.6144,0
100543,8/13/15,U,19.68,0
100543,8/14/15,U,20.425,0
100543,8/15/15,U,25.8292,0
100543,8/16/15,U,20.88,0
100543,8/17/15,U,29.76,0
100543,8/18/15,U,28.32,0
100543,8/19/15,U,18.1792,0
100543,8/20/15,U,23.9875,0
100543,8/21/15,U,21.0375,0
100543,8/22/15,U,25.175,0
100543,8/23/15,U,22.8,0
100543,8/24/15,U,23.28,0
100543,8/25/15,U,21.945,0
100543,8/26/15,U,20.64,0
100543,8/27/15,U,24.8252,0
100543,8/28/15,U,18.24,0
100543,8/29/15,U,28.56,0
100543,8/30/15,U,29.76,0
100543,8/31/15,U,24.48,0
100543,9/1/15,U,18.96,0
100543,9/2/15,U,22.32,0
100543,9/3/15,U,28.32,0
100543,9/4/15,U,29.52,0
100543,9/5/15,U,21.84,0
100543,9/6/15,U,27.84,0
100543,9/7/15,U,21.022,0
100543,9/8/15,U,23.744,0
100543,9/9/15,U,21.84,0
100543,9/10/15,U,28.4648,0
100543,9/11/15,U,28.9173,0
100543,9/12/15,U,26.546525,0
100543,9/13/15,U,29.52,0
100543,9/14/15,U,19.824311,0
100543,9/15/15,U,18.3438,0
100543,9/16/15,U,27.075,0
100543,9/17/15,U,22.32,0
100543,9/18/15,U,18.72,0
100543,9/19/15,U,19.5972,0
100543,9/20/15,U,25.44,0
100543,9/21/15,U,19.475,0
100543,9/22/15,U,28.08,0
100543,9/23/15,U,17.8725,0
100543,9/24/15,U,28.704,0
100543,9/25/15,U,29.0726,0
100543,9/26/15,U,15.2475,0
100543,9/27/15,U,21.528,0
100543,9/28/15,U,27.55,0
100543,9/29/15,U,23.3442,0
100543,9/30/15,U,28.2,0
100543,10/1/15,U,23.8158,0
100543,10/2/15,U,19.076,0
100543,10/3/15,U,25.68,0
100543,10/4/15,U,23.76,0
100543,10/5/15,U,28.9432,0
100543,10/6/15,U,19.2,0
100543,10/7/15,U,21.447,0
100543,10/8/15,U,21.2848,0
100543,10/9/15,U,20.1875,0
100543,10/10/15,U,20.88,0
100543,10/11/15,U,23.76,0
100543,10/12/15,U,23.28,0
100543,10/13/15,U,28.1673,0
100543,10/14/15,U,25.4826,0
100543,10/15/15,U,24.7308,0
100543,10/16/15,U,26.7471,0
100543,10/17/15,U,22.4002,0
100543,10/18/15,U,20.4,0
100543,10/19/15,U,21.6,0
100543,10/20/15,U,23.2011,0
100543,10/21/15,U,24.48,0
100543,10/22/15,U,18.96,0
100543,10/23/15,U,22.8,0
100543,10/24/15,U,15.9159,0
100543,10/25/15,U,17.94,0
100543,10/26/15,U,25.68,0
100543,10/27/15,U,19.92,0
100543,10/28/15,U,24.24,0
100543,10/29/15,U,27.36,0
100543,10/30/15,U,28.8,0
100543,10/31/15,U,16.3176,0
100543,11/1/15,U,19.92,0
100543,11/2/15,U,22.32,0
100543,11/3/15,U,18.48,0
100543,11/4/15,U,0,1
100543,11/5/15,U,3.6375,0
100543,11/6/15,U,14.061,0
100543,11/7/15,U,25.2,0
100543,11/8/15,U,19.95,0
100543,11/9/15,U,24.1338,0
100543,11/10/15,U,22.7232,0
100543,11/11/15,U,21.36,0
100543,11/12/15,U,18.72,0
100543,11/13/15,U,15.345,0
100543,11/14/15,U,13.112,0
100543,11/15/15,U,30,0
100543,11/16/15,U,18.48,0
100543,11/17/15,U,21.441,0
100543,11/18/15,U,23.28,0
100543,11/19/15,U,28.08,0
100543,11/20/15,U,19.44,0
100543,11/21/15,U,24.0683,0
100543,11/22/15,U,29.76,0
100543,11/23/15,U,19.92,0
100543,11/24/15,U,19.68,0
100543,11/25/15,U,28.08,0
100543,11/26/15,U,24.1546,0
100543,11/27/15,U,23.1956,0
100543,11/28/15,U,20.0172,0
100543,11/29/15,U,17.0936,0
100543,11/30/15,U,26.88,0
100543,12/1/15,U,19.3023,0
100543,12/2/15,U,19.8536,0
100543,12/3/15,U,19.4094,0
100543,12/4/15,U,28.0602,0
100543,12/5/15,U,28.5724,0
100543,12/6/15,U,20.0904,0
100543,12/7/15,U,23.1398,0
100543,12/8/15,U,24.8304,0
100543,12/9/15,U,24.2136,0
100543,12/10/15,U,23.8075,0
100543,12/11/15,U,27.8008,0
100543,12/12/15,U,28.9625,0
100543,12/13/15,U,25.6188,0
100543,12/14/15,U,20.9664,0
100543,12/15/15,U,26.7471,0
100543,12/16/15,U,20.93,0
100543,12/17/15,U,25.388,0
100543,12/18/15,U,19.4188,0
100543,12/19/15,U,20.925,0
100543,12/20/15,U,17.6124,0
100543,12/21/15,U,16.45,0
100543,12/22/15,U,21.451,0
100543,12/23/15,U,20.3136,0
100543,12/24/15,U,21.855,0
100543,12/25/15,U,23.8714,0
100543,12/26/15,U,26.304,0
100543,12/27/15,U,19.0139,0
100543,12/28/15,U,25.578,0
100543,12/29/15,U,18.8445,0
100543,12/30/15,U,25.3539,0
100543,12/31/15,U,16.6,0
100543,1/1/16,U,26.004,0
100543,1/2/16,U,18.0873,0
100543,1/3/16,U,21.0383,0
100543,1/4/16,U,17.22,0
100543,1/5/16,U,21.8051,0
100543,1/6/16,U,16.5126,0
100543,1/7/16,U,19.6365,0
100543,1/8/16,U,18.525,0
100543,1/9/16,U,24.996,0
100543,1/10/16,U,23.625,0
100543,1/11/16,U,21.15,0
100543,1/12/16,U,20.855,0
100543,1/13/16,U,19.78,0
100543,1/14/16,U,14.3341,0
100543,1/15/16,U,19.8912,0
100543,1/16/16,U,17.0976,0
100543,1/17/16,U,17.9945,0
100543,1/18/16,U,26.2508,0
100543,1/19/16,U,18.49,0
100543,1/20/16,U,26.875,0
100543,1/21/16,U,24.48,0
100543,1/22/16,U,21.6,0
100543,1/23/16,U,26.64,0
100543,1/24/16,U,19.6745,0
100543,1/25/16,U,19.133,0
100543,1/26/16,U,17.622,0
100543,1/27/16,U,21.3422,0
100543,1/28/16,U,16.7388,0
100543,1/29/16,U,13.44,0
